АВС/ DEF;От;До;Регион
904;4864589;4864593;Ханты - Мансийский - Югра АО
904;4864594;4864594;Ханты - Мансийский - Югра АО
904;4864595;4865014;Ханты - Мансийский - Югра АО
904;4865015;4865015;Ханты - Мансийский - Югра АО
904;4865016;4865024;Ханты - Мансийский - Югра АО
904;4865025;4865025;Ханты - Мансийский - Югра АО
904;4865026;4865040;Ханты - Мансийский - Югра АО
904;4865041;4865041;Ханты - Мансийский - Югра АО
904;4865042;4865050;Ханты - Мансийский - Югра АО
904;4865051;4865051;Ханты - Мансийский - Югра АО
904;4865052;4865058;Ханты - Мансийский - Югра АО
904;4865059;4865059;Ханты - Мансийский - Югра АО
904;4865060;4865508;Ханты - Мансийский - Югра АО
904;4865509;4865509;Ханты - Мансийский - Югра АО
904;4865510;4865556;Ханты - Мансийский - Югра АО
904;4865557;4865557;Ханты - Мансийский - Югра АО
904;4865558;4867120;Ханты - Мансийский - Югра АО
904;4867121;4867121;Ханты - Мансийский - Югра АО
904;4867122;4867231;Ханты - Мансийский - Югра АО
904;4867232;4867232;Ханты - Мансийский - Югра АО
904;4867233;4867999;Ханты - Мансийский - Югра АО
904;4868000;4868000;Ханты - Мансийский - Югра АО
904;4868001;4868655;Ханты - Мансийский - Югра АО
904;4868656;4868656;Ханты - Мансийский - Югра АО
904;4868657;4868683;Ханты - Мансийский - Югра АО
904;4868684;4868684;Ханты - Мансийский - Югра АО
904;4868685;4868706;Ханты - Мансийский - Югра АО
904;4868707;4868707;Ханты - Мансийский - Югра АО
904;4868708;4868786;Ханты - Мансийский - Югра АО
904;4868787;4868787;Ханты - Мансийский - Югра АО
904;4868788;4869023;Ханты - Мансийский - Югра АО
904;4869024;4869024;Ханты - Мансийский - Югра АО
904;4869025;4869109;Ханты - Мансийский - Югра АО
904;4869110;4869111;Ханты - Мансийский - Югра АО
904;4869112;4869726;Ханты - Мансийский - Югра АО
904;4869727;4869727;Ханты - Мансийский - Югра АО
904;4869728;4869736;Ханты - Мансийский - Югра АО
904;4869737;4869737;Ханты - Мансийский - Югра АО
904;4869738;4869979;Ханты - Мансийский - Югра АО
904;4869980;4869980;Ханты - Мансийский - Югра АО
904;4869981;4870028;Ханты - Мансийский - Югра АО
904;4870029;4870029;Ханты - Мансийский - Югра АО
904;4870030;4870073;Ханты - Мансийский - Югра АО
904;4870074;4870074;Ханты - Мансийский - Югра АО
904;4870075;4870094;Ханты - Мансийский - Югра АО
904;4870095;4870095;Ханты - Мансийский - Югра АО
904;4870096;4870132;Ханты - Мансийский - Югра АО
904;4870133;4870133;Ханты - Мансийский - Югра АО
904;4870134;4870174;Ханты - Мансийский - Югра АО
904;4870175;4870175;Ханты - Мансийский - Югра АО
904;4870176;4870178;Ханты - Мансийский - Югра АО
904;4870179;4870180;Ханты - Мансийский - Югра АО
904;4870181;4870214;Ханты - Мансийский - Югра АО
904;4870215;4870215;Ханты - Мансийский - Югра АО
904;4870216;4870259;Ханты - Мансийский - Югра АО
904;4870260;4870260;Ханты - Мансийский - Югра АО
904;4870261;4870306;Ханты - Мансийский - Югра АО
904;4870307;4870307;Ханты - Мансийский - Югра АО
904;4870308;4870616;Ханты - Мансийский - Югра АО
904;4870617;4870618;Ханты - Мансийский - Югра АО
904;4870619;4870625;Ханты - Мансийский - Югра АО
904;4870626;4870626;Ханты - Мансийский - Югра АО
904;4870627;4870643;Ханты - Мансийский - Югра АО
904;4870644;4870644;Ханты - Мансийский - Югра АО
904;4870645;4870780;Ханты - Мансийский - Югра АО
904;4870781;4870781;Ханты - Мансийский - Югра АО
904;4870782;4870809;Ханты - Мансийский - Югра АО
904;4870810;4870810;Ханты - Мансийский - Югра АО
904;4870811;4870829;Ханты - Мансийский - Югра АО
904;4870830;4870830;Ханты - Мансийский - Югра АО
904;4870831;4870876;Ханты - Мансийский - Югра АО
904;4870877;4870877;Ханты - Мансийский - Югра АО
904;4870878;4870894;Ханты - Мансийский - Югра АО
904;4870895;4870895;Ханты - Мансийский - Югра АО
904;4870896;4870991;Ханты - Мансийский - Югра АО
904;4870992;4870992;Ханты - Мансийский - Югра АО
904;4870993;4871029;Ханты - Мансийский - Югра АО
904;4871030;4871030;Ханты - Мансийский - Югра АО
904;4871031;4871151;Ханты - Мансийский - Югра АО
904;4871152;4871152;Ханты - Мансийский - Югра АО
904;4871153;4871609;Ханты - Мансийский - Югра АО
904;4871610;4871610;Ханты - Мансийский - Югра АО
904;4871611;4871622;Ханты - Мансийский - Югра АО
904;4871623;4871623;Ханты - Мансийский - Югра АО
904;4871624;4871812;Ханты - Мансийский - Югра АО
904;4871813;4871814;Ханты - Мансийский - Югра АО
904;4871815;4871816;Ханты - Мансийский - Югра АО
904;4871817;4871820;Ханты - Мансийский - Югра АО
904;4871821;4871923;Ханты - Мансийский - Югра АО
904;4871924;4871924;Ханты - Мансийский - Югра АО
904;4871925;4871926;Ханты - Мансийский - Югра АО
904;4871927;4871927;Ханты - Мансийский - Югра АО
904;4871928;4872021;Ханты - Мансийский - Югра АО
904;4872022;4872022;Ханты - Мансийский - Югра АО
904;4872023;4872043;Ханты - Мансийский - Югра АО
904;4872044;4872044;Ханты - Мансийский - Югра АО
904;4872045;4872049;Ханты - Мансийский - Югра АО
904;4872050;4872050;Ханты - Мансийский - Югра АО
904;4872051;4872072;Ханты - Мансийский - Югра АО
904;4872073;4872073;Ханты - Мансийский - Югра АО
904;4872074;4872119;Ханты - Мансийский - Югра АО
904;4872120;4872120;Ханты - Мансийский - Югра АО
904;4872121;4872140;Ханты - Мансийский - Югра АО
904;4872141;4872141;Ханты - Мансийский - Югра АО
904;4872142;4872154;Ханты - Мансийский - Югра АО
904;4872155;4872155;Ханты - Мансийский - Югра АО
904;4872156;4872198;Ханты - Мансийский - Югра АО
904;4872199;4872199;Ханты - Мансийский - Югра АО
904;4872200;4872366;Ханты - Мансийский - Югра АО
904;4872367;4872367;Ханты - Мансийский - Югра АО
904;4872368;4872584;Ханты - Мансийский - Югра АО
904;4872585;4872585;Ханты - Мансийский - Югра АО
904;4872586;4872609;Ханты - Мансийский - Югра АО
904;4872610;4872610;Ханты - Мансийский - Югра АО
904;4872611;4872909;Ханты - Мансийский - Югра АО
904;4872910;4872910;Ханты - Мансийский - Югра АО
904;4872911;4873329;Ханты - Мансийский - Югра АО
904;4873330;4873330;Ханты - Мансийский - Югра АО
